102
87,88
88,85
73,71
48,49
55,54
54,49
85,77
68,65
36,33
33,29
31,28
26,25
86,88
86,85
83,88
82,88
81,84
79,77
76,77
77,74
53,71
47,49
52,71
45,49
46,49
50,49
51,49
51,71
72,73
72,74
72,71
84,85
69,80
69,77
69,74
69,70
69,71
56,69
77,78
75,77
74,75
56,71
70,71
70,77
61,70
60,71
61,71
66,33
66,77
38,36
32,33
31,32
31,30
29,28
25,24
25,23
25,22
23,21
71,49
33,37
34,37
33,34
27,26
49,44
49,43
49,42
49,41
49,40
49,39
74,71
88,84
165,84
165,85
165,77
169,84
172,84
175,33
176,88
65,63
63,62
62,61
64,62
65,71
36,35
60,59
59,58
58,57
36,180
36,181
26,182
187,186
187,184
187,185
184,85
185,85
198,49
199,88
199,84
207,71
216,213
213,210
210,71
85
21,NFATC1
22,PRKACA,PRKCA
23,PPP3CA
24,CAMK2A
25,PLCB1
26,FZD10
27,WNT5A
28,MAPK8
29,RAC1
30,ROCK2
31,RHOA
32,DAAM1
33,DVL1
34,PRICKLE1,RILP
35,GPC4
36,FZD10
37,VANGL2
38,WNT11
39,MMP7
40,PPARD
41,CCND1
42,FOSL1
43,JUN
44,MYC
45,
46,CTBP1
47,SOX17
48,SMAD4
49,LEF1
50,CREBBP
51,RUVBL1
52,CHD8
53,CTNNBIP1
54,NLK
55,MAP3K7
56,CSNK1A1L
57,RBX1
58,CUL1
59,SKP1
60,FBXW11
61,TBL1X
62,SKP1
63,CACYBP
64,APC2
65,SIAH1
66,NKD1
68,TP53
69,AXIN1
70,APC2
71,CTNNB1
72,PRKACA
73,PSEN1
74,GSK3B
75,FRAT1
76,SENP2
77,DVL1
78,CSNK2A1
79,CXXC4
80,
81,DKK1
82,WIF1
83,CER1
84,LRP6
85,FZD10
86,FRZB
87,PORCN
88,WNT16
165,BAMBI
169,SOST
172,SERPINF1
175,INVS
176,NOTUM
180,ROR1
181,RYK
182,RYK
184,RNF43
185,ZNRF3
186,LGR4
187,RSPO1
198,CTNND2
199,APCDD1
207,LZTS2
210,SIRT1
213,CCAR2
216,MCC
