94
140,153
292,303
303,304
304,365
107,259
259,291
331,327
112,327
327,329
329,328
329,352
352,341
342,343
343,344
344,328
273,274
274,275
274,276
90,233
91,233
233,242
92,231
92,232
182,38
212,32
104,90
104,91
37,38
33,34
309,109
47,48
48,52
71,378
378,46
71,72
72,74
73,75
74,76
75,76
34,197
110,109
341,342
110,284
110,285
263,281
263,268
111,281
111,268
20,29
20,176
20,26
20,177
20,27
38,186
38,187
38,188
38,189
38,190
38,191
52,62
52,63
52,64
52,65
52,66
52,67
52,68
52,117
49,62
49,63
49,64
49,65
49,66
49,67
49,68
49,117
76,62
76,63
76,64
76,65
76,66
76,67
76,68
76,117
76,70
76,69
52,70
52,69
49,70
49,69
45,83
45,47
43,47
231,90
232,91
85
20,RBPJL
26,FCER2
27,MYC
29,CR2
32,CDKN1B
33,SKP2
34,RB1
37,USP7
38,TP53
43,TRADD
45,CAP1,TRAF3
46,NFKBIA
47,MAP3K14
48,CHUK
49,NFKB1
52,NFKB2
62,FCER2
63,ENTPD8
64,CD40
65,CD44
66,ITGAL
67,CD58
68,ICAM1
69,BCL2
70,TNFAIP3
71,MAP3K7
72,MAP2K7
73,MAP2K3
74,MAPK8
75,MAPK14
76,JUN
83,
90,LYN
91,SYK
92,
104,NEDD4,RPF1
107,DDX58
109,NFKBIA
110,NFKB1
111,IRF3
112,EIF2AK1,EIF2AK2
117,VIM
140,HLA-A
153,B2M
176,HES1
177,RUNX3
182,MDM2
186,CDKN1A
187,GADD45G
188,BAX
189,BAK1
190,DDB2
191,POLK,POLQ
197,E2F1,RBP3
212,SKP2
231,LYN
232,SYK
233,
242,RAC1
259,MAVS
263,IRF7
268,IFNB1
273,IFNA1,IFNA13
274,AVP,IFNAR1
275,JAK1
276,TYK2
281,IFNA1,IFNA13
284,TNF
285,HGF,IL6
291,CAP1,TRAF3
292,TLR2
303,MYD88
304,IRAK1
309,CHUK
327,FADD
328,CASP3
329,CASP8
331,FAS
341,BAK1
342,CYCS
343,APAF1
344,CASP9
352,BID
365,TAB1
378,CHUK
