83
257,103
173,36
174,36
103,38
38,39
36,37
54,151
151,153
151,77
54,78
54,68
68,77
68,245
68,246
245,247
246,247
247,248
68,75
68,113
68,41
68,76
68,69
40,128
90,93
40,182
52,39
37,39
98,39
203,204
204,85
40,121
40,90
93,94
69,70
70,46
46,85
40,203
40,125
40,126
94,240
40,49
40,24
40,181
40,180
40,50
40,184
40,33
40,61
40,23
184,30
85,219
85,220
85,221
123,225
123,226
123,227
124,214
128,214
125,234
126,230
40,116
75,162
41,42
40,123
98,116
76,70
40,69
40,169
40,28
277,103
278,103
279,103
271,103
276,103
272,103
273,103
274,36
275,36
270,36
281,103
280,103
282,103
284,286
81
23,CACNA1C,CACNA1C-IT2
24,RYR2
28,TNNC1,TNNI3
30,ATP1B4
33,SLC9A1
36,CHRM1
37,GNAI1
38,GNAS
39,ADCY1
40,PRKACA
41,
42,AKT3
46,MAPK1
49,PLN
50,CFTR
52,CALML6
54,RAPGEF3
61,ATP2B1
68,RAP1A
69,RAF1
70,MAP2K1
75,ARAP3
76,BRAF
77,PLCE1
78,MAPK8
85,CREB3
90,RHOA
93,ROCK1
94,PPP1R12A
98,CAMK4
103,ADCYAP1R1
113,MLLT4
116,LINC00473,PDE10A
121,BAD
123,GLI3
124,NFKB1
125,PPARA
126,NFATC1
128,SOX9,SRA1
151,RRAS2
153,PLD1
162,RHOA
169,LIPE
173,NPY
174,GHRL
180,GRIA1
181,GRIN3A
182,ORAI1
184,FXYD1
203,PPP1R1B
204,PPP1CA
214,AMH,MIF
219,BDNF
220,FOS
221,JUN
225,GLI1
226,PTCH1
227,HHIP
230,F2R
234,ACOX1
240,MYL9
245,TIAM1
246,VAV3
247,RAC1
248,PAK1
257,CGA
270,OXT
271,POMC
272,GIP
273,NPPA
274,EDN1
275,SST
276,GCG
277,ADCYAP1
278,VIP
279,CGA
280,CGA
281,CRH
282,GPHB5
284,BVES,POP1
286,KCNK2
