79
35,53
13,26
13,14
14,15
15,29
40,26
39,14
13,75
75,77
77,64
64,66
53,55
53,54
12,54
12,55
12,53
123,69
69,71
54,56
55,56
56,59
59,272
272,273
102,98
98,83
110,83
170,97
97,89
205,203
213,210
198,180
196,182
210,199
180,199
182,199
186,197
205,261
261,263
263,265
261,196
261,198
261,213
205,228
229,233
197,218
197,223
197,246
197,217
199,218
199,223
199,246
199,217
199,219
265,219
229,238
131,133
131,132
131,148
133,134
132,134
133,137
133,149
133,293
132,137
132,149
132,293
148,137
148,149
148,293
137,138
137,139
149,138
149,139
293,138
293,139
319,123
35,123
321,318
318,13
66
12,SRC
13,RAC1
14,WASL
15,ARPC5
26,PIP5K1C
29,ACTB
35,PTK2B
39,WIPF2
40,ARF6
53,PXN
54,GIT2
55,ARHGEF7,PAK3
56,CDC42
59,WAS
64,ARPC5
66,ACTB
69,RHOA
71,ROCK1
75,BAIAP2
77,WASF2
83,MEFV
89,CASP1
97,LIMK1
98,PAK1,PKN1
102,RHOA
110,RPS6KA6
123,ARHGEF12
131,ZAP70
132,LCP2
133,LAT
134,PLCG1
137,NFATC1
138,IL2
139,IL10
148,VAV3
149,FOS
170,RAC1
180,MAPK14
182,MAPK8
186,NFKBIA
196,MAP2K7
197,NFKB1
198,MAP2K3
199,FOS
203,MYD88
205,TLR4
210,MAPK1
213,MAP2K1
217,CXCL8
218,TNF
219,IFNB1
223,HGF,IL6
228,
229,AKT3
233,GSK3B
238,CCL2
246,IL1B
261,TICAM1
263,TBK1
265,IRF3
272,ARPC5
273,ACTB
293,NFKB1
318,FCGR2A
319,CMC1,GNAQ
321,
