48
128,24
126,24
23,24
127,24
24,14
24,22
24,25
24,26
14,15
25,15
22,15
26,15
15,9
9,27
27,28
28,53
24,19
58,59
18,57
57,58
152,53
32,53
8,7
7,6
137,140
140,138
140,141
138,139
141,139
51,53
151,36
135,36
36,54
36,99
99,98
98,70
70,53
36,82
82,83
84,85
85,53
36,86
86,87
50,91
91,53
139,19
159,36
160,36
47
6,MAPK1
7,MAP2K1
8,RAF1
9,RRAS2
14,GRB2
15,HGF,SOS1
18,AKT3
19,
22,SHC2
23,KITLG
24,EGFR
25,GAB1
26,PTPN11
27,RALGDS
28,RALA
32,RHOA
36,LPAR6
50,RAPGEF3
51,PRKACA,PRKCA
53,PLD1
54,PLCB1
57,TSC1
58,RHEB
59,MTOR
70,RHOA
82,GNA13
83,PIK3R6
84,CYTH4
85,ARF1
86,GNAS
87,ADCY1
91,RRAS2
98,PTK2B
99,GNA12
126,PDGFA
127,INS
128,EGF
135,CXCL8
137,
138,FYN,SLK
139,GAB2
140,FCER1A
141,SYK
151,AVP
152,ARF1
159,F2
160,AGT
